FECHA_CORTE;PER;CONG;NSELV;DOMINIO;ESTRATO;ESTRATOSOCIO;FACTORFINAL_HOGAR;CCDD;NOMBREDD;CCPP;NOMBREPP;CCDI;NOMBREDI;CCCP;NOMBRECP;UBIGEO;VIVIENDA;HOGAR;TOT_HOGAR;RESFIN;RESFIN_O;RESFIN_V;RESFIN_V_O;PERS_NRO;P201;P203;P206;P207;P208;P209;P210_A;P210_M;INF_500;P501_1_1;P501_1_2;P501_2_1;P501_2_2;P501_3_1;P501_3_2;P501_4_1;P501_4_2;P501_5_1;P501_5_2;P501_6_1;P501_6_2;P501_7_1;P501_7_2;PERS_500;P504_A;P504_M;P504A_1;P504A_2;P504A_3;P504A_4;P504A_5;P504A_6;P504A_7;P505;P506;P507;P508;P509;P510;P513;P513A;P513A_O;P514_1;P514_2;P514_3;P515;P516;P517;P517_O;P518A;P518;P519A;P519;P520A;P520;FACTOR200_FINAL
20230426;8;312;70;1;5;3;1.324.764.395;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;1;AGUAS VERDES;240302;11;1;1;1;;1;;3;4;3;1;2;NA;1;10;NA;1;1;4;1;2;1;5;1;3;1;2;2;NA;2;NA;3;10;NA;0;0;0;0;0;0;1;3;2;6;6;7;4;10;10;;2;NA;5;1;8;NA;;2;NA;2;NA;2;NA;11.439.182
20230426;8;312;127;1;5;3;1.324.764.395;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;1;AGUAS VERDES;240302;8;1;1;1;;1;;3;3;3;1;2;NA;2;1;NA;1;1;3;2;NA;2;NA;1;3;2;NA;2;NA;2;NA;3;1;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;1.044.162.459
20230426;8;320;13;1;5;4;1.766.352.527;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;1;1;1;1;;1;;3;3;3;1;2;NA;1;16;NA;1;2;NA;1;4;1;2;2;NA;1;1;1;2;2;NA;3;16;NA;0;0;0;0;0;0;1;3;3;6;2;2;3;16;10;;3;4;NA;2;2;NA;;1;2;1;3;3;NA;1.525.224.267
20230426;8;320;13;1;5;4;1.766.352.527;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;1;1;1;1;;1;;4;4;3;1;2;NA;2;12;NA;1;2;NA;1;4;1;2;2;NA;1;1;1;2;2;NA;4;12;NA;0;0;0;0;0;0;1;3;2;6;5;3;3;12;10;;3;2;NA;3;2;NA;;2;NA;2;NA;2;NA;1.392.216.612
20230426;8;320;32;1;5;4;1.766.352.527;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;9;1;1;1;;1;;3;3;3;1;2;NA;2;16;NA;3;2;NA;2;NA;1;3;1;2;1;1;1;2;1;3;3;16;NA;0;0;0;0;0;0;1;3;3;4;4;2;3;16;10;;3;5;NA;3;3;NA;;1;2;1;2;1;2;1.392.216.612
20230426;8;320;64;1;5;4;1.766.352.527;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;2;1;1;1;;1;;3;3;3;1;2;NA;1;13;NA;1;1;2;1;2;2;NA;1;3;1;1;1;3;2;NA;3;13;NA;0;0;0;0;0;0;1;4;2;6;3;2;4;13;10;;3;2;NA;3;2;NA;;2;NA;1;4;1;4;1.525.224.267
20230426;8;320;64;1;5;4;1.766.352.527;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;2;1;1;1;;1;;4;4;3;1;2;NA;1;10;NA;1;1;2;1;2;2;NA;1;3;1;1;1;3;2;NA;4;10;NA;0;0;0;0;0;0;1;7;2;6;4;3;4;10;10;;2;NA;5;2;3;NA;;2;NA;2;NA;2;NA;1.525.224.267
20230426;8;320;64;1;5;4;1.766.352.527;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;2;1;1;1;;1;;5;5;3;1;2;NA;2;4;NA;1;1;2;1;2;2;NA;1;3;1;1;1;3;2;NA;5;4;NA;0;0;0;0;0;0;1;7;5;6;6;7;4;4;10;;1;2;NA;7;7;2;;NA;NA;NA;NA;NA;NA;1.392.216.612
20230426;8;320;88;1;5;4;1.766.352.527;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;3;1;1;1;;1;;3;3;3;1;2;NA;2;5;NA;1;1;1;1;3;1;2;1;2;1;1;1;5;2;NA;3;5;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;5;10;;1;3;NA;7;7;3;;NA;NA;NA;NA;NA;NA;1.392.216.612
20230426;8;320;88;1;5;4;1.766.352.527;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;3;1;1;1;;1;;4;4;3;1;2;NA;1;4;NA;1;1;1;1;3;1;2;1;2;1;1;1;5;2;NA;4;4;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;4;10;;1;2;NA;7;7;3;;NA;NA;NA;NA;NA;NA;1.525.224.267
20230426;8;33403;4;1;5;5;1.324.764.395;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;1;1;1;1;;1;;3;3;3;1;2;NA;2;12;NA;2;1;2;1;3;1;2;1;3;1;1;1;4;1;3;3;12;NA;0;0;0;0;0;0;1;3;4;2;2;7;3;12;10;;2;NA;6;3;7;3;;1;2;1;3;2;NA;1.044.162.459
20230426;8;33403;4;1;5;5;1.324.764.395;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;1;1;1;1;;1;;4;4;3;1;2;NA;2;4;NA;2;1;2;1;3;1;2;1;3;1;1;1;4;1;3;4;4;NA;0;0;0;0;0;0;1;7;2;6;6;7;3;4;10;;1;2;NA;2;7;3;;NA;NA;NA;NA;NA;NA;1.044.162.459
20230426;8;33403;15;1;5;5;1.324.764.395;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;9;1;1;1;;1;;3;3;3;1;2;NA;1;7;NA;1;1;2;1;3;2;NA;1;2;1;1;1;2;2;NA;3;7;NA;0;0;0;0;0;0;1;7;2;6;6;6;3;7;10;;2;NA;2;2;4;NA;;2;NA;1;3;2;NA;11.439.182
20230426;8;33403;57;1;5;5;1.324.764.395;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;4;1;1;1;;1;;2;2;3;1;2;NA;1;17;NA;1;1;3;1;2;1;1;1;2;1;1;1;2;1;2;2;17;NA;0;0;0;0;0;0;1;5;4;3;3;3;2;17;10;;6;1;NA;2;3;NA;;1;4;2;NA;2;NA;11.439.182
20230426;8;33403;67;1;5;5;1.324.764.395;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;5;1;1;1;;1;;2;2;3;1;2;NA;1;5;NA;1;1;2;1;2;1;2;1;2;1;1;2;NA;2;NA;2;5;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;5;10;;1;2;NA;7;7;2;;NA;NA;NA;NA;NA;NA;11.439.182
20230426;8;33403;92;1;5;5;1.324.764.395;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;6;1;1;1;;1;;3;3;3;1;2;NA;2;13;NA;1;1;1;1;2;1;3;1;2;1;1;1;2;1;3;3;13;NA;0;0;0;0;0;0;1;3;2;6;4;4;4;13;10;;3;2;NA;2;3;NA;;1;3;1;2;2;NA;1.044.162.459
20230426;8;33403;92;1;5;5;1.324.764.395;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;6;1;1;1;;1;;4;4;3;1;2;NA;2;NA;6;1;1;1;1;2;1;3;1;2;1;1;1;2;1;3;4;NA;6;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;1.044.162.459
20230426;8;33403;105;1;5;5;1.324.764.395;24;TUMBES;3;ZARUMILLA;2;AGUAS VERDES;2;LA CURVA;240302;7;1;1;1;;1;;3;3;3;1;2;NA;1;4;NA;2;1;2;1;3;2;NA;1;2;1;1;2;NA;2;NA;3;4;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;4;10;;1;1;NA;7;7;2;;NA;NA;NA;NA;NA;NA;11.439.182
20230426;12;344;12;1;5;4;1.059.811.516;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;1;PAPAYAL;240304;1;1;1;1;;1;;3;3;3;1;2;NA;2;10;NA;2;1;2;1;1;1;3;1;2;1;1;1;1;1;2;3;10;NA;0;0;0;0;0;0;1;1;1;1;1;2;4;10;10;;2;NA;4;1;2;NA;;1;1;1;3;1;3;8.353.299.671
20230426;12;344;12;1;5;4;1.059.811.516;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;1;PAPAYAL;240304;1;1;1;1;;1;;4;4;3;1;2;NA;2;6;NA;2;1;2;1;1;1;3;1;2;1;1;1;1;1;2;4;6;NA;0;0;0;0;0;0;1;1;1;1;6;7;4;6;10;;1;3;NA;1;3;NA;;1;1;2;NA;2;NA;8.353.299.671
20230426;12;344;12;1;5;4;1.059.811.516;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;1;PAPAYAL;240304;1;1;1;1;;1;;5;5;3;1;2;NA;2;1;NA;2;1;2;1;1;1;3;1;2;1;1;1;1;1;2;5;1;NA;0;0;0;0;0;0;1;7;1;1;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;8.353.299.671
20230426;12;344;23;1;5;4;1.059.811.516;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;1;PAPAYAL;240304;9;1;1;1;;1;;3;3;3;1;2;NA;1;15;NA;3;1;4;1;4;2;NA;1;4;1;1;1;4;1;2;3;15;NA;0;0;0;0;0;0;1;1;1;1;1;2;3;15;10;;3;3;NA;1;2;NA;;1;1;2;NA;2;NA;9.151.345.601
20230426;12;344;34;1;5;4;1.059.811.516;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;1;PAPAYAL;240304;2;1;1;1;;1;;3;3;3;1;2;NA;1;15;NA;2;1;3;1;2;2;NA;1;2;1;1;1;3;2;NA;3;15;NA;0;0;0;0;0;0;1;1;1;1;2;2;3;15;10;;3;3;NA;1;1;NA;;1;1;1;3;2;NA;9.151.345.601
20230426;12;344;34;1;5;4;1.059.811.516;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;1;PAPAYAL;240304;2;1;1;1;;1;;5;5;5;1;2;NA;2;1;NA;2;1;3;1;2;2;NA;1;2;1;1;1;3;2;NA;5;1;NA;0;0;0;0;0;0;1;7;1;1;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;8.353.299.671
20230426;12;344;44;1;5;4;1.059.811.516;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;1;PAPAYAL;240304;3;1;1;1;;1;;3;3;3;1;2;NA;2;15;NA;1;1;2;1;2;2;NA;1;2;1;1;1;2;1;2;3;15;NA;1;0;0;0;0;0;0;1;1;1;2;7;3;15;10;;3;3;NA;2;7;3;;1;1;1;3;1;4;8.353.299.671
20230426;12;344;54;1;5;4;1.059.811.516;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;1;PAPAYAL;240304;10;1;1;1;;1;;4;4;5;1;2;NA;1;14;NA;1;2;NA;2;NA;2;NA;1;2;1;1;1;2;1;2;4;14;NA;1;0;0;0;0;0;0;1;1;1;1;7;3;14;10;;3;3;NA;1;3;NA;;1;3;1;1;1;3;9.151.345.601
20230426;12;344;97;1;5;4;1.059.811.516;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;1;PAPAYAL;240304;11;1;1;1;;1;;2;2;3;1;2;NA;1;13;NA;1;1;2;1;2;2;NA;1;2;1;1;1;2;1;2;2;13;NA;0;0;0;0;0;0;1;1;1;1;1;7;4;13;10;;2;NA;6;1;2;NA;;1;1;1;2;1;3;9.151.345.601
20230426;12;344;107;1;5;4;1.059.811.516;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;1;PAPAYAL;240304;6;1;1;1;;1;;4;4;3;1;2;NA;1;13;NA;2;1;2;1;2;2;NA;1;2;1;1;1;1;1;2;4;13;NA;0;0;0;0;0;0;1;1;1;1;2;2;3;13;10;;3;1;NA;1;2;NA;;1;1;1;3;1;3;9.151.345.601
20230426;12;352;80;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;10;PUEBLO NUEVO;240304;1;1;1;1;;1;;2;2;3;1;2;NA;2;6;NA;1;1;3;1;2;1;5;1;3;1;4;1;2;1;3;2;6;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;6;10;;1;3;NA;3;7;2;;2;NA;2;NA;2;NA;7.342.857.143
20230426;12;352;83;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;10;PUEBLO NUEVO;240304;4;1;1;1;;1;;3;3;5;1;2;NA;1;13;NA;2;2;NA;2;NA;2;NA;1;2;1;1;2;NA;2;NA;3;13;NA;0;0;0;0;0;0;1;3;2;6;6;7;4;13;10;;3;1;NA;2;1;NA;;2;NA;2;NA;2;NA;7.033.333.333
20230426;12;352;84;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;10;PUEBLO NUEVO;240304;5;1;1;1;;1;;3;3;3;1;2;NA;2;16;NA;2;2;NA;2;NA;1;5;2;NA;1;3;1;2;2;NA;3;16;NA;0;0;0;0;0;0;1;4;3;7;3;8;5;16;10;;3;5;NA;8;8;NA;;3;NA;3;NA;3;NA;7.342.857.143
20230426;12;352;177;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;21;1;1;1;;1;;3;3;3;1;2;NA;2;3;NA;2;1;2;1;2;1;3;2;NA;1;1;2;NA;2;NA;3;3;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;3;10;;8;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;7.342.857.143
20230426;12;352;178;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;22;1;1;1;;1;;3;3;3;1;2;NA;1;14;NA;2;1;3;1;3;1;3;1;2;1;1;2;NA;2;NA;3;14;NA;0;0;0;0;0;0;1;3;2;6;6;7;4;14;10;;3;2;NA;3;3;NA;;2;NA;2;NA;2;NA;7.033.333.333
20230426;12;352;178;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;22;1;1;1;;1;;4;4;3;1;2;NA;2;11;NA;2;1;3;1;3;1;3;1;2;1;1;2;NA;2;NA;4;11;NA;0;0;0;0;0;0;1;7;2;6;6;3;3;11;10;;2;NA;5;3;4;NA;;2;NA;2;NA;2;NA;7.342.857.143
20230426;12;352;180;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;24;1;1;1;;1;;3;3;3;1;2;NA;2;8;NA;2;1;3;1;3;1;5;1;3;1;1;1;2;1;3;3;8;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;8;10;;2;NA;2;3;8;NA;;2;NA;2;NA;2;NA;7.342.857.143
20230426;12;352;181;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;9;1;1;1;;1;;3;3;3;1;2;NA;2;10;NA;2;2;NA;1;2;1;2;1;2;1;1;1;2;2;NA;3;10;NA;0;0;0;0;0;0;1;3;2;3;3;7;4;10;10;;2;NA;4;1;3;NA;;2;NA;2;NA;1;3;7.342.857.143
20230426;12;352;181;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;9;1;1;1;;1;;4;4;3;1;2;NA;1;2;NA;2;2;NA;1;2;1;2;1;2;1;1;1;2;2;NA;4;2;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;7.033.333.333
20230426;12;352;183;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;11;1;1;1;;1;;5;5;3;1;2;NA;2;17;NA;2;1;2;1;3;2;NA;2;NA;1;1;2;NA;2;NA;5;17;NA;0;0;0;0;0;0;1;3;3;6;6;7;4;17;10;;3;4;NA;4;7;3;;2;NA;2;NA;2;NA;7.342.857.143
20230426;12;352;183;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;11;1;1;1;;1;;6;6;3;1;2;NA;2;12;NA;2;1;2;1;3;2;NA;2;NA;1;1;2;NA;2;NA;6;12;NA;0;0;0;0;0;0;1;4;3;6;6;6;4;12;10;;3;1;NA;2;5;NA;;2;NA;2;NA;2;NA;7.342.857.143
20230426;12;352;183;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;11;1;1;1;;1;;7;7;3;1;2;NA;1;8;NA;2;1;2;1;3;2;NA;2;NA;1;1;2;NA;2;NA;7;8;NA;0;0;0;0;0;0;1;7;2;3;6;3;4;8;10;;2;NA;2;2;4;NA;;2;NA;2;NA;2;NA;7.033.333.333
20230426;12;352;186;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;13;1;1;1;;1;;3;3;3;1;2;NA;1;8;NA;2;1;2;1;2;1;2;1;2;1;1;1;3;2;NA;3;8;NA;0;0;0;0;0;0;1;3;1;6;3;7;4;8;10;;2;NA;2;1;7;3;;2;NA;2;NA;2;NA;7.033.333.333
20230426;12;352;186;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;13;1;1;1;;1;;4;4;3;1;2;NA;2;NA;5;2;1;2;1;2;1;2;1;2;1;1;1;3;2;NA;4;NA;5;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;7.342.857.143
20230426;12;352;187;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;14;1;1;1;;1;;3;3;3;1;2;NA;1;12;NA;1;1;2;1;2;1;4;1;3;1;1;2;NA;1;2;3;12;NA;0;0;0;0;0;0;1;3;2;5;6;2;4;12;10;;3;1;NA;2;3;NA;;2;NA;2;NA;2;NA;7.033.333.333
20230426;12;352;187;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;14;1;1;1;;1;;4;4;3;1;2;NA;1;9;NA;1;1;2;1;2;1;4;1;3;1;1;2;NA;1;2;4;9;NA;0;0;0;0;0;0;1;7;4;6;6;4;2;9;10;;2;NA;3;3;3;NA;;2;NA;2;NA;2;NA;7.033.333.333
20230426;12;352;187;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;14;1;1;1;;1;;5;5;3;1;2;NA;2;1;NA;1;1;2;1;2;1;4;1;3;1;1;2;NA;1;2;5;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;7.342.857.143
20230426;12;352;188;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;15;1;1;1;;1;;2;2;3;1;2;NA;1;17;NA;1;2;NA;1;2;1;2;1;2;1;1;2;NA;2;NA;2;17;NA;0;0;0;0;0;0;1;2;2;4;3;5;4;17;10;;3;5;NA;3;2;NA;;2;NA;2;NA;2;NA;7.033.333.333
20230426;12;352;188;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;15;1;1;1;;1;;3;3;3;1;2;NA;2;12;NA;1;2;NA;1;2;1;2;1;2;1;1;2;NA;2;NA;3;12;NA;0;0;0;0;0;0;1;2;2;4;6;7;3;12;10;;2;NA;6;1;2;NA;;2;NA;2;NA;2;NA;7.342.857.143
20230426;12;352;188;1;7;6;8.440.251.572;24;TUMBES;3;ZARUMILLA;4;PAPAYAL;14;JOSE ABELARDO QUIï¿½ï¿½;240304;15;1;1;1;;1;;4;4;3;1;2;NA;2;12;NA;1;2;NA;1;2;1;2;1;2;1;1;2;NA;2;NA;4;12;NA;0;0;0;0;0;0;1;3;3;6;2;7;2;12;10;;2;NA;6;2;3;NA;;2;NA;1;3;2;NA;7.342.857.143
20230426;10;408;9;1;3;2;4.539.024.229;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;1;1;1;1;;1;;3;3;3;1;2;NA;2;1;NA;2;2;NA;2;NA;2;NA;1;2;2;NA;2;NA;2;NA;3;1;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;NA;NA;;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;4.064.192.235
20230426;10;408;25;1;3;2;4.539.024.229;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;9;1;1;1;;1;;4;4;5;1;2;NA;2;11;NA;3;1;2;1;2;1;5;1;2;1;1;1;2;1;5;4;11;NA;0;0;0;0;0;0;1;7;1;6;3;7;4;11;10;;2;NA;6;1;7;2;;2;NA;2;NA;2;NA;4.064.192.235
20230426;10;408;25;1;3;2;4.539.024.229;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;9;1;1;1;;1;;5;5;5;1;2;NA;2;7;NA;3;1;2;1;2;1;5;1;2;1;1;1;2;1;5;5;7;NA;0;0;0;0;1;0;0;7;2;6;6;7;4;7;10;;2;NA;2;1;7;2;;2;NA;2;NA;2;NA;4.064.192.235
20230426;10;408;113;1;3;2;4.539.024.229;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;11;1;1;1;;1;;7;7;5;1;2;NA;1;3;NA;5;1;2;1;2;2;NA;1;2;2;NA;2;NA;2;NA;7;3;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;3;10;;8;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;3.742.770.303
20230426;7;42801;3;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;1;1;1;1;;1;;4;4;8;1;2;NA;1;16;NA;2;1;2;1;3;1;5;1;5;1;2;1;2;1;2;4;16;NA;0;0;0;0;0;0;1;1;1;6;6;7;4;16;10;;3;4;NA;2;7;2;;2;NA;2;NA;2;NA;4.678.462.878
20230426;7;42801;3;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;1;1;1;1;;1;;5;5;8;1;2;NA;2;12;NA;2;1;2;1;3;1;5;1;5;1;2;1;2;1;2;5;12;NA;0;0;0;0;0;0;1;3;2;6;6;7;4;12;10;;3;2;NA;2;7;2;;2;NA;1;4;2;NA;5.080.240.293
20230426;7;42801;30;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;2;1;1;1;;1;;4;4;5;1;2;NA;1;17;NA;6;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;4;17;NA;0;0;0;0;0;0;1;3;2;6;3;7;4;17;10;;8;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;4.678.462.878
20230426;7;42801;30;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;2;1;1;1;;1;;5;5;5;1;2;NA;2;9;NA;6;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;5;9;NA;0;0;0;0;0;0;1;2;2;6;6;7;4;9;10;;2;NA;3;1;7;2;;2;NA;1;4;2;NA;5.080.240.293
20230426;7;42801;30;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;2;1;1;1;;1;;7;7;5;1;2;NA;2;16;NA;6;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;7;16;NA;0;0;0;0;0;0;1;3;4;6;4;7;4;16;10;;3;4;NA;1;7;2;;2;NA;2;NA;2;NA;5.080.240.293
20230426;7;42801;30;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;2;1;1;1;;1;;8;8;5;1;2;NA;1;13;NA;6;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;8;13;NA;0;0;0;0;0;0;1;2;3;6;6;7;4;13;10;;3;2;NA;1;7;2;;2;NA;2;NA;2;NA;4.678.462.878
20230426;7;42801;43;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;3;1;1;1;;1;;3;3;3;1;2;NA;1;15;NA;2;2;NA;2;NA;2;NA;1;3;1;3;1;3;1;4;3;15;NA;0;0;0;0;0;0;1;3;3;6;6;7;4;15;10;;3;3;NA;3;7;2;;2;NA;2;NA;2;NA;4.678.462.878
20230426;7;42801;43;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;3;1;1;1;;1;;4;4;3;1;2;NA;1;13;NA;2;2;NA;2;NA;2;NA;1;3;1;3;1;3;1;4;4;13;NA;0;0;0;0;0;0;1;4;3;6;6;7;4;13;10;;3;2;NA;3;7;2;;2;NA;2;NA;2;NA;4.678.462.878
20230426;7;42801;43;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;3;1;1;1;;1;;5;5;3;1;2;NA;2;4;NA;2;2;NA;2;NA;2;NA;1;3;1;3;1;3;1;4;5;4;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;4;10;;8;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;5.080.240.293
20230426;7;42801;43;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;3;1;1;1;;1;;6;6;3;1;2;NA;1;3;NA;2;2;NA;2;NA;2;NA;1;3;1;3;1;3;1;4;6;3;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;3;10;;8;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;4.678.462.878
20230426;7;42801;72;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;4;1;1;1;;1;;3;3;5;1;2;NA;2;12;NA;2;1;3;1;3;2;NA;1;3;1;2;2;NA;2;NA;3;12;NA;0;0;0;0;0;0;1;3;4;6;4;7;4;12;10;;3;1;NA;3;7;2;;2;NA;2;NA;2;NA;5.080.240.293
20230426;7;42801;72;1;3;3;5.673.780.286;20;PIURA;7;TALARA;1;PARIï¿½ï;1;TALARA;200701;4;1;1;1;;1;;4;4;5;1;2;NA;2;9;NA;2;1;3;1;3;2;NA;1;3;1;2;2;NA;2;NA;4;9;NA;0;0;0;0;0;0;1;5;4;6;6;7;4;9;10;;2;NA;3;2;7;2;;2;NA;2;NA;2;NA;5.080.240.293
